tbl	org	ext_lev	int_lev	parent	type	seq	lev1	lev2	lev3	lev4	lev5	lev6	lev7	lev8	lev9	lev10
01	MFHR	3	3	MF	C	354	CITY	MF	MFHR							
01	MFHR000001	4	4	MFHR	N	357	CITY	MF	MFHR	MFHR000001						
01	MFHR000002	4	4	MFHR	N	358	CITY	MF	MFHR	MFHR000002						
01	MFHR000003	4	4	MFHR	N	359	CITY	MF	MFHR	MFHR000003						
01	MFHR000004	4	4	MFHR	N	360	CITY	MF	MFHR	MFHR000004						
01	MFHR000005	4	4	MFHR	N	361	CITY	MF	MFHR	MFHR000005						
01	MFHR000006	4	4	MFHR	N	362	CITY	MF	MFHR	MFHR000006						
01	MFHR000007	4	4	MFHR	N	363	CITY	MF	MFHR	MFHR000007						
01	MFHR000008	4	4	MFHR	N	364	CITY	MF	MFHR	MFHR000008						
01	MFHR000009	4	4	MFHR	N	365	CITY	MF	MFHR	MFHR000009						
01	MFHR000010	4	4	MFHR	N	366	CITY	MF	MFHR	MFHR000010						
01	MFHR000011	4	4	MFHR	N	367	CITY	MF	MFHR	MFHR000011						
01	MFHR000012	4	4	MFHR	N	368	CITY	MF	MFHR	MFHR000012						
01	MFHR000013	4	4	MFHR	N	369	CITY	MF	MFHR	MFHR000013						
01	MFHR000014	4	4	MFHR	N	370	CITY	MF	MFHR	MFHR000014						
01	MFHR000015	4	4	MFHR	N	371	CITY	MF	MFHR	MFHR000015						
01	MFHR000016	4	4	MFHR	N	372	CITY	MF	MFHR	MFHR000016						
01	MFIB	3	3	MF	C	373	CITY	MF	MFIB							
01	MFOP000001	4	4	MFDR	N	342	CITY	MF	MFDR	MFOP000001						
01	MFOP000002	4	4	MFIB	N	374	CITY	MF	MFIB	MFOP000002						
01	MFOP000003	4	4	MFIB	N	375	CITY	MF	MFIB	MFOP000003						
01	MFOP000004	4	4	MFIB	N	376	CITY	MF	MFIB	MFOP000004						
01	MFOP000005	4	4	MFIB	N	377	CITY	MF	MFIB	MFOP000005						
01	MFOP000006	4	4	MFIB	N	378	CITY	MF	MFIB	MFOP000006						
01	MFOP000007	4	4	MFIB	N	379	CITY	MF	MFIB	MFOP000007						
01	MFOP000008	4	4	MFIB	N	380	CITY	MF	MFIB	MFOP000008						
01	MFOP000009	4	4	MFIB	N	381	CITY	MF	MFIB	MFOP000009						
01	MFOP000010	4	4	MFIB	N	382	CITY	MF	MFIB	MFOP000010						
01	MFOP000011	4	4	MFIB	N	383	CITY	MF	MFIB	MFOP000011						
01	MFOP000012	4	4	MFIB	N	384	CITY	MF	MFIB	MFOP000012						
01	MFOP000013	4	4	MFIB	N	385	CITY	MF	MFIB	MFOP000013						
01	MFOP000014	4	4	MFIB	N	386	CITY	MF	MFIB	MFOP000014						
01	MFOP000015	4	4	MFIB	N	387	CITY	MF	MFIB	MFOP000015						
01	MFOP000016	4	4	MFIB	N	388	CITY	MF	MFIB	MFOP000016						
01	MFOP000017	4	4	MFIB	N	389	CITY	MF	MFIB	MFOP000017						
01	MFOP000018	4	4	MFIB	N	390	CITY	MF	MFIB	MFOP000018						
01	MFOP000019	4	4	MFIB	N	391	CITY	MF	MFIB	MFOP000019						
01	MFOP000020	4	4	MFIB	N	392	CITY	MF	MFIB	MFOP000020						
01	MFOP000021	4	4	MFIB	N	393	CITY	MF	MFIB	MFOP000021						
01	MFOP000022	4	4	MFIB	N	394	CITY	MF	MFIB	MFOP000022						
01	MFOP000023	4	4	MFIB	N	395	CITY	MF	MFIB	MFOP000023						
01	MFOP000024	4	4	MFIB	N	396	CITY	MF	MFIB	MFOP000024						
01	MFOP000025	4	4	MFIB	N	397	CITY	MF	MFIB	MFOP000025						
01	MFOP000026	4	4	MFIB	N	398	CITY	MF	MFIB	MFOP000026						
01	MFOP000027	4	4	MFIB	N	399	CITY	MF	MFIB	MFOP000027						
01	MFOP000028	4	4	MFIB	N	400	CITY	MF	MFIB	MFOP000028						
01	MFOP000029	4	4	MFIB	N	401	CITY	MF	MFIB	MFOP000029						
01	MFOP000030	4	4	MFIB	N	402	CITY	MF	MFIB	MFOP000030						
01	MFOP000031	4	4	MFDR	N	343	CITY	MF	MFDR	MFOP000031						
01	MFOP000032	4	4	MFDR	N	344	CITY	MF	MFDR	MFOP000032						
01	MFOP000033	4	4	MFDR	N	345	CITY	MF	MFDR	MFOP000033						
01	MFOP000034	4	4	MFDR	N	346	CITY	MF	MFDR	MFOP000034						
01	MFOP000035	4	4	MFDR	N	347	CITY	MF	MFDR	MFOP000035						
01	MFOP000036	4	4	MFDR	N	348	CITY	MF	MFDR	MFOP000036						
01	MFOP000037	4	4	MFIB	N	403	CITY	MF	MFIB	MFOP000037						
01	MFOP000038	4	4	MFIB	N	404	CITY	MF	MFIB	MFOP000038						
01	MFOP000039	4	4	MFIB	N	405	CITY	MF	MFIB	MFOP000039						
01	MFOP000040	4	4	MFIB	N	406	CITY	MF	MFIB	MFOP000040						
01	MFOP000041	4	4	MFIB	N	407	CITY	MF	MFIB	MFOP000041						
01	MFOP000042	4	4	MFIB	N	408	CITY	MF	MFIB	MFOP000042						
01	MFOP000043	4	4	MFIB	N	409	CITY	MF	MFIB	MFOP000043						
01	MFOP000044	4	4	MFIB	N	410	CITY	MF	MFIB	MFOP000044						
01	MFOP000045	4	4	MFIB	N	411	CITY	MF	MFIB	MFOP000045						
01	MFOP000046	4	4	MFIB	N	412	CITY	MF	MFIB	MFOP000046						
01	MFOP000047	4	4	MFIB	N	413	CITY	MF	MFIB	MFOP000047						
01	MFOP000048	4	4	MFIB	N	414	CITY	MF	MFIB	MFOP000048						
01	MFOP000049	4	4	MFIB	N	415	CITY	MF	MFIB	MFOP000049						
01	MFOP000050	4	4	MFIB	N	416	CITY	MF	MFIB	MFOP000050						
01	MFOP000051	4	4	MFIB	N	417	CITY	MF	MFIB	MFOP000051						
01	MFOP000052	4	4	MFIB	N	418	CITY	MF	MFIB	MFOP000052						
01	MFOP000053	4	4	MFIB	N	419	CITY	MF	MFIB	MFOP000053						
01	MFOP000054	4	4	MFIB	N	420	CITY	MF	MFIB	MFOP000054						
01	MFOP000055	4	4	MFIB	N	421	CITY	MF	MFIB	MFOP000055						
01	MFOP000056	4	4	MFIB	N	422	CITY	MF	MFIB	MFOP000056						
01	MFOP000057	4	4	MFIB	N	423	CITY	MF	MFIB	MFOP000057						
01	MFOP000058	4	4	MFIB	N	424	CITY	MF	MFIB	MFOP000058						
01	MFOP000059	4	4	MFIB	N	425	CITY	MF	MFIB	MFOP000059						
01	MFOP000060	4	4	MFIB	N	426	CITY	MF	MFIB	MFOP000060						
01	MFOP000061	4	4	MFIB	N	427	CITY	MF	MFIB	MFOP000061						
01	MFOP000062	4	4	MFIB	N	428	CITY	MF	MFIB	MFOP000062						
01	MFOP000063	4	4	MFDR	N	349	CITY	MF	MFDR	MFOP000063						
01	MFOP000064	4	4	MFIB	N	429	CITY	MF	MFIB	MFOP000064						
01	MFOP000065	4	4	MFIB	N	430	CITY	MF	MFIB	MFOP000065						
01	MFOP000066	4	4	MFIB	N	431	CITY	MF	MFIB	MFOP000066						
01	MFOP000067	4	4	MFIB	N	432	CITY	MF	MFIB	MFOP000067						
01	MFOP000068	4	4	MFIB	N	433	CITY	MF	MFIB	MFOP000068						
01	MFOP000070	4	4	MFIB	N	434	CITY	MF	MFIB	MFOP000070						
01	MFOP000071	4	4	MFIB	N	435	CITY	MF	MFIB	MFOP000071						
01	MFOP000072	4	4	MFDR	N	350	CITY	MF	MFDR	MFOP000072						
01	MFOP000073	4	4	MFDR	N	351	CITY	MF	MFDR	MFOP000073						
01	MFOP000074	4	4	MFDR	N	352	CITY	MF	MFDR	MFOP000074						
01	MFOP000075	4	4	MFDR	N	353	CITY	MF	MFDR	MFOP000075						
01	MFPU000001	4	4	MFRB	N	444	CITY	MF	MFRB	MFPU000001						
01	MFPU000002	4	4	MFRB	N	445	CITY	MF	MFRB	MFPU000002						
01	MFPU000003	4	4	MFRB	N	446	CITY	MF	MFRB	MFPU000003						
01	MFRB	3	3	MF	C	436	CITY	MF	MFRB							
01	MFRB000001	4	4	MFRB	N	447	CITY	MF	MFRB	MFRB000001						
01	MFRB000002	4	4	MFRB	N	448	CITY	MF	MFRB	MFRB000002						
01	MFRB000003	4	4	MFRB	N	449	CITY	MF	MFRB	MFRB000003						
01	MFRB000004	4	4	MFRB	N	450	CITY	MF	MFRB	MFRB000004						
01	MFRB000005	4	4	MFRB	N	451	CITY	MF	MFRB	MFRB000005						
01	MFSA	3	3	SA	C	910	CITY	SA	MFSA							
01	MFSA000001	4	4	MFSA	N	911	CITY	SA	MFSA	MFSA000001						
01	MFSA000002	4	4	MFSA	N	912	CITY	SA	MFSA	MFSA000002						
01	MFSA000003	4	4	MFSA	N	913	CITY	SA	MFSA	MFSA000003						
01	MFSA000004	4	4	MFSA	N	914	CITY	SA	MFSA	MFSA000004						
01	MFSA000005	4	4	MFSA	N	915	CITY	SA	MFSA	MFSA000005						
01	MFSA000006	4	4	MFSA	N	916	CITY	SA	MFSA	MFSA000006						
01	MFSA000007	4	4	MFSA	N	917	CITY	SA	MFSA	MFSA000007						
01	MFSA000008	4	4	MFSA	N	918	CITY	SA	MFSA	MFSA000008						
01	MFSA000009	4	4	MFSA	N	919	CITY	SA	MFSA	MFSA000009						
01	MFSA000010	4	4	MFSA	N	920	CITY	SA	MFSA	MFSA000010						
01	MFSA000011	4	4	MFSA	N	921	CITY	SA	MFSA	MFSA000011						
01	MFSA000012	4	4	MFSA	N	922	CITY	SA	MFSA	MFSA000012						
01	MFSA000013	4	4	MFSA	N	923	CITY	SA	MFSA	MFSA000013						
01	MFSA000014	4	4	MFSA	N	924	CITY	SA	MFSA	MFSA000014						
01	MFSA000015	4	4	MFSA	N	925	CITY	SA	MFSA	MFSA000015						
01	MFSA000016	4	4	MFSA	N	926	CITY	SA	MFSA	MFSA000016						
01	MFSA000017	4	4	MFSA	N	927	CITY	SA	MFSA	MFSA000017						
01	MFSA000018	4	4	MFSA	N	928	CITY	SA	MFSA	MFSA000018						
01	MFSA000019	4	4	MFSA	N	929	CITY	SA	MFSA	MFSA000019						
01	MFSA000020	4	4	MFSA	N	930	CITY	SA	MFSA	MFSA000020						
01	MFSA000021	4	4	MFSA	N	931	CITY	SA	MFSA	MFSA000021						
01	MFSA000022	4	4	MFSA	N	932	CITY	SA	MFSA	MFSA000022						
01	MFSA000023	4	4	MFSA	N	933	CITY	SA	MFSA	MFSA000023						
01	MFSA000024	4	4	MFSA	N	934	CITY	SA	MFSA	MFSA000024						
01	MFSA000025	4	4	MFSA	N	935	CITY	SA	MFSA	MFSA000025						
01	MFSA000026	4	4	MFSA	N	936	CITY	SA	MFSA	MFSA000026						
01	MFSA000027	4	4	MFSA	N	937	CITY	SA	MFSA	MFSA000027						
01	MFSA000028	4	4	MFSA	N	938	CITY	SA	MFSA	MFSA000028						
01	MFSA000029	4	4	MFSA	N	939	CITY	SA	MFSA	MFSA000029						
01	MFSA000030	4	4	MFSA	N	940	CITY	SA	MFSA	MFSA000030						
01	MFSA000031	4	4	MFSA	N	941	CITY	SA	MFSA	MFSA000031						
01	MFSA000032	4	4	MFSA	N	942	CITY	SA	MFSA	MFSA000032						
01	MFSA000033	4	4	MFSA	N	943	CITY	SA	MFSA	MFSA000033						
01	MFSA000034	4	4	MFSA	N	944	CITY	SA	MFSA	MFSA000034						
01	MFTS	3	3	MF	C	452	CITY	MF	MFTS							
01	MFTS000001	4	4	MFTS	N	453	CITY	MF	MFTS	MFTS000001						
01	MFTS000002	4	4	MFTS	N	454	CITY	MF	MFTS	MFTS000002						
01	MFTS000003	4	4	MFTS	N	455	CITY	MF	MFTS	MFTS000003						
01	MFTS000004	4	4	MFTS	N	456	CITY	MF	MFTS	MFTS000004						
01	MFTS000005	4	4	MFTS	N	457	CITY	MF	MFTS	MFTS000005						
01	MFTS000006	4	4	MFTS	N	458	CITY	MF	MFTS	MFTS000006						
01	MFTS000007	4	4	MFTS	N	459	CITY	MF	MFTS	MFTS000007						
01	MFTS000008	4	4	MFTS	N	460	CITY	MF	MFTS	MFTS000008						
01	MFTS000009	4	4	MFTS	N	461	CITY	MF	MFTS	MFTS000009						
01	MFTS000010	4	4	MFTS	N	462	CITY	MF	MFTS	MFTS000010						
01	MFTS000011	4	4	MFTS	N	463	CITY	MF	MFTS	MFTS000011						
01	MFTS000012	4	4	MFTS	N	464	CITY	MF	MFTS	MFTS000012						
01	MFTS000013	4	4	MFTS	N	465	CITY	MF	MFTS	MFTS000013						
01	MFTS000014	4	4	MFTS	N	466	CITY	MF	MFTS	MFTS000014						
01	MFTS000015	4	4	MFTS	N	467	CITY	MF	MFTS	MFTS000015						
01	MFTS000016	4	4	MFTS	N	468	CITY	MF	MFTS	MFTS000016						
01	MFTS000017	4	4	MFTS	N	469	CITY	MF	MFTS	MFTS000017						
01	MFTS000018	4	4	MFTS	N	470	CITY	MF	MFTS	MFTS000018						
01	MFTS000019	4	4	MFTS	N	471	CITY	MF	MFTS	MFTS000019						
01	MFTS000020	4	4	MFTS	N	472	CITY	MF	MFTS	MFTS000020						
01	MFTS000021	4	4	MFTS	N	473	CITY	MF	MFTS	MFTS000021						
01	MFTS000022	4	4	MFTS	N	474	CITY	MF	MFTS	MFTS000022						
01	MFTS000023	4	4	MFTS	N	475	CITY	MF	MFTS	MFTS000023						
01	MFTS000024	4	4	MFTS	N	476	CITY	MF	MFTS	MFTS000024						
01	MFTS000025	4	4	MFTS	N	477	CITY	MF	MFTS	MFTS000025						
01	MFTS000026	4	4	MFTS	N	478	CITY	MF	MFTS	MFTS000026						
01	MFTS000027	4	4	MFTS	N	479	CITY	MF	MFTS	MFTS000027						
01	MFTS000028	4	4	MFTS	N	480	CITY	MF	MFTS	MFTS000028						
01	MFTS000029	4	4	MFTS	N	481	CITY	MF	MFTS	MFTS000029						
01	MFTS000030	4	4	MFTS	N	482	CITY	MF	MFTS	MFTS000030						
01	MFTS000031	4	4	MFTS	N	483	CITY	MF	MFTS	MFTS000031						
01	MFTS000032	4	4	MFTS	N	484	CITY	MF	MFTS	MFTS000032						
01	MFTS000033	4	4	MFTS	N	485	CITY	MF	MFTS	MFTS000033						
01	MFTS000034	4	4	MFTS	N	486	CITY	MF	MFTS	MFTS000034						
01	MFTS000035	4	4	MFTS	N	487	CITY	MF	MFTS	MFTS000035						
01	MFTS000036	4	4	MFTS	N	488	CITY	MF	MFTS	MFTS000036						
01	MFTS000037	4	4	MFTS	N	489	CITY	MF	MFTS	MFTS000037						
01	MFTS000038	4	4	MFTS	N	490	CITY	MF	MFTS	MFTS000038						
01	MFTS000039	4	4	MFTS	N	491	CITY	MF	MFTS	MFTS000039						
01	MFTS000040	4	4	MFTS	N	492	CITY	MF	MFTS	MFTS000040						
01	MFTS000041	4	4	MFTS	N	493	CITY	MF	MFTS	MFTS000041						
01	MFTS000042	4	4	MFTS	N	494	CITY	MF	MFTS	MFTS000042						
01	MFTS000043	4	4	MFTS	N	495	CITY	MF	MFTS	MFTS000043						
01	MFTS000044	4	4	MFTS	N	496	CITY	MF	MFTS	MFTS000044						
01	MFTS000045	4	4	MFTS	N	497	CITY	MF	MFTS	MFTS000045						
01	MFTS000046	4	4	MFTS	N	498	CITY	MF	MFTS	MFTS000046						
01	MFTS000047	4	4	MFTS	N	499	CITY	MF	MFTS	MFTS000047						
01	MFTS000048	4	4	MFTS	N	500	CITY	MF	MFTS	MFTS000048						
01	MFTS000049	4	4	MFTS	N	501	CITY	MF	MFTS	MFTS000049						
01	MFTS000050	4	4	MFTS	N	502	CITY	MF	MFTS	MFTS000050						
01	MFTS000051	4	4	MFTS	N	503	CITY	MF	MFTS	MFTS000051						
01	MFTS000052	4	4	MFTS	N	504	CITY	MF	MFTS	MFTS000052						
01	MFTS000053	4	4	MFTS	N	505	CITY	MF	MFTS	MFTS000053						
01	MFTS000054	4	4	MFTS	N	506	CITY	MF	MFTS	MFTS000054						
01	MFTS000055	4	4	MFTS	N	507	CITY	MF	MFTS	MFTS000055						
01	MFTS000056	4	4	MFTS	N	508	CITY	MF	MFTS	MFTS000056						
01	MFTS000057	4	4	MFTS	N	509	CITY	MF	MFTS	MFTS000057						
01	MFTS000058	4	4	MFTS	N	510	CITY	MF	MFTS	MFTS000058						
01	MFTS000059	4	4	MFTS	N	511	CITY	MF	MFTS	MFTS000059						
01	MFTS000060	4	4	MFTS	N	512	CITY	MF	MFTS	MFTS000060						
01	MFTS000061	4	4	MFTS	N	513	CITY	MF	MFTS	MFTS000061						
01	MFTS000062	4	4	MFTS	N	514	CITY	MF	MFTS	MFTS000062						
01	MFTS000063	4	4	MFTS	N	515	CITY	MF	MFTS	MFTS000063						
01	MFTS000064	4	4	MFTS	N	516	CITY	MF	MFTS	MFTS000064						
01	MFTS000065	4	4	MFTS	N	517	CITY	MF	MFTS	MFTS000065						
01	MFTS000066	4	4	MFTS	N	518	CITY	MF	MFTS	MFTS000066						
01	MFTS000067	4	4	MFTS	N	519	CITY	MF	MFTS	MFTS000067						
01	MFTS000068	4	4	MFTS	N	520	CITY	MF	MFTS	MFTS000068						
01	MFTS000069	4	4	MFTS	N	521	CITY	MF	MFTS	MFTS000069						
01	MFTS000070	4	4	MFTS	N	522	CITY	MF	MFTS	MFTS000070						
01	MFTS000071	4	4	MFTS	N	523	CITY	MF	MFTS	MFTS000071						
01	MFTS000072	4	4	MFTS	N	524	CITY	MF	MFTS	MFTS000072						
01	MFTS000073	4	4	MFTS	N	525	CITY	MF	MFTS	MFTS000073						
01	MFTS000074	4	4	MFTS	N	526	CITY	MF	MFTS	MFTS000074						
01	MFTS000075	4	4	MFTS	N	527	CITY	MF	MFTS	MFTS000075						
01	MFTS000076	4	4	MFTS	N	528	CITY	MF	MFTS	MFTS000076						
01	MFTS000077	4	4	MFTS	N	529	CITY	MF	MFTS	MFTS000077						
01	MY	2	2	CITY	C	530	CITY	MY								
01	MYMY	3	3	MY	C	531	CITY	MY	MYMY							
01	MYMY000001	4	4	MYMY	N	532	CITY	MY	MYMY	MYMY000001						
01	MYMY000003	4	4	MYMY	N	533	CITY	MY	MYMY	MYMY000003						
01	NI	2	2	CITY	C	534	CITY	NI								
01	NIAD	3	3	NI	C	535	CITY	NI	NIAD							
01	NIAD000001	4	4	NIAD	N	536	CITY	NI	NIAD	NIAD000001						
01	NICP	3	3	NI	C	537	CITY	NI	NICP							
01	NICP000001	4	4	NICP	N	538	CITY	NI	NICP	NICP000001						
01	NICP000002	4	4	NICP	N	539	CITY	NI	NICP	NICP000002						
01	NIIR	3	3	NI	C	540	CITY	NI	NIIR							
01	NIIR000001	4	4	NIIR	N	541	CITY	NI	NIIR	NIIR000001						
01	NINL	3	3	NI	C	542	CITY	NI	NINL							
01	NINL000001	4	4	NINL	N	543	CITY	NI	NINL	NINL000001						
01	NINL000002	4	4	NINL	N	544	CITY	NI	NINL	NINL000002						
01	NINL000003	4	4	NINL	N	545	CITY	NI	NINL	NINL000003						
01	NINL000004	4	4	NINL	N	546	CITY	NI	NINL	NINL000004						
01	NINL000005	4	4	NINL	N	547	CITY	NI	NINL	NINL000005						
01	NINL000006	4	4	NINL	N	548	CITY	NI	NINL	NINL000006						
01	NINR	3	3	NI	C	549	CITY	NI	NINR							
01	NINR000001	4	4	NINR	N	550	CITY	NI	NINR	NINR000001						
01	NINR000002	4	4	NINR	N	551	CITY	NI	NINR	NINR000002						
01	NINR000003	4	4	NINR	N	552	CITY	NI	NINR	NINR000003						
01	NINR000004	4	4	NINR	N	553	CITY	NI	NINR	NINR000004						
01	NINR000005	4	4	NINR	N	554	CITY	NI	NINR	NINR000005						
01	NINR000006	4	4	NINR	N	555	CITY	NI	NINR	NINR000006						
01	NINR000007	4	4	NINR	N	556	CITY	NI	NINR	NINR000007						
01	NINR000008	4	4	NINR	N	557	CITY	NI	NINR	NINR000008						
01	NINR000009	4	4	NINR	N	558	CITY	NI	NINR	NINR000009						
01	NINR000010	4	4	NINR	N	559	CITY	NI	NINR	NINR000010						
01	NINR000011	4	4	NINR	N	560	CITY	NI	NINR	NINR000011						
01	NINR000012	4	4	NINR	N	561	CITY	NI	NINR	NINR000012						
01	NINR000013	4	4	NINR	N	562	CITY	NI	NINR	NINR000013						
01	NINR000017	4	4	NINR	N	563	CITY	NI	NINR	NINR000017						
01	NINR000018	4	4	NINR	N	564	CITY	NI	NINR	NINR000018						
01	OE	2	2	CITY	C	565	CITY	OE								
01	OEOE	3	3	OE	C	566	CITY	OE	OEOE							
01	OEOE000001	4	4	OEOE	N	567	CITY	OE	OEOE	OEOE000001						
01	PA	2	2	CITY	C	568	CITY	PA								
01	PACO	3	3	PA	C	569	CITY	PA	PACO							
01	PACO000001	4	4	PACO	N	570	CITY	PA	PACO	PACO000001						
01	PACO000002	4	4	PACO	N	571	CITY	PA	PACO	PACO000002						
01	PACO000004	4	4	PACO	N	572	CITY	PA	PACO	PACO000004						
01	PK	2	2	CITY	C	573	CITY	PK								
01	PKAM	3	3	PK	C	574	CITY	PK	PKAM							
01	PKAM000001	4	4	PKAM	N	575	CITY	PK	PKAM	PKAM000001						
01	PKAM000002	4	4	PKAM	N	576	CITY	PK	PKAM	PKAM000002						
01	PKAM000003	4	4	PKAM	N	577	CITY	PK	PKAM	PKAM000003						
01	PKCN	3	3	PK	C	587	CITY	PK	PKCN							
01	PKCN000001	4	4	PKCN	N	588	CITY	PK	PKCN	PKCN000001						
01	PKCN000002	4	4	PKCN	N	589	CITY	PK	PKCN	PKCN000002						
01	PKCN000003	4	4	PKCN	N	590	CITY	PK	PKCN	PKCN000003						
01	PKCN000004	4	4	PKCN	N	591	CITY	PK	PKCN	PKCN000004						
01	PKCN000005	4	4	PKCN	N	592	CITY	PK	PKCN	PKCN000005						
01	PKCN000006	4	4	PKCN	N	593	CITY	PK	PKCN	PKCN000006						
01	PKCN000007	4	4	PKCN	N	594	CITY	PK	PKCN	PKCN000007						
01	PKCN000008	4	4	PKCN	N	595	CITY	PK	PKCN	PKCN000008						
01	PKCN000009	4	4	PKCN	N	596	CITY	PK	PKCN	PKCN000009						
01	PKCN000010	4	4	PKCN	N	597	CITY	PK	PKCN	PKCN000010						
01	PKCN000011	4	4	PKCN	N	598	CITY	PK	PKCN	PKCN000011						
01	PKDI	3	3	PK	C	600	CITY	PK	PKDI							
01	PKDI000001	4	4	PKDI	N	601	CITY	PK	PKDI	PKDI000001						
01	PKDI000002	4	4	PKDI	N	602	CITY	PK	PKDI	PKDI000002						
01	PKDI000003	4	4	PKDI	N	603	CITY	PK	PKDI	PKDI000003						
01	PKDI000004	4	4	PKDI	N	604	CITY	PK	PKDI	PKDI000004						
01	PKDI000005	4	4	PKDI	N	605	CITY	PK	PKDI	PKDI000005						
01	PKDI000006	4	4	PKDI	N	606	CITY	PK	PKDI	PKDI000006						
01	PKDI000007	4	4	PKDI	N	607	CITY	PK	PKDI	PKDI000007						
01	PKLM	3	3	PK	C	618	CITY	PK	PKLM							
01	PKLM000001	4	4	PKLM	N	619	CITY	PK	PKLM	PKLM000001						
01	PKLM000002	4	4	PKLM	N	620	CITY	PK	PKLM	PKLM000002						
01	PKLM000003	4	4	PKLM	N	621	CITY	PK	PKLM	PKLM000003						
01	PKLM000004	4	4	PKLM	N	622	CITY	PK	PKLM	PKLM000004						
01	PKPR	3	3	PK	C	623	CITY	PK	PKPR							
01	PKPR000001	4	4	PKPR	N	624	CITY	PK	PKPR	PKPR000001						
01	PKPR000002	4	4	PKPR	N	625	CITY	PK	PKPR	PKPR000002						
01	PKPR000003	4	4	PKAM	N	578	CITY	PK	PKAM	PKPR000003						
01	PKPR000004	4	4	PKPR	N	626	CITY	PK	PKPR	PKPR000004						
01	PKPR000005	4	4	PKAM	N	579	CITY	PK	PKAM	PKPR000005						
01	PKPR000006	4	4	PKPR	N	627	CITY	PK	PKPR	PKPR000006						
01	PKPR000007	4	4	PKPR	N	628	CITY	PK	PKPR	PKPR000007						
01	PKPR000008	4	4	PKPR	N	629	CITY	PK	PKPR	PKPR000008						
01	PKPR000009	4	4	PKPR	N	630	CITY	PK	PKPR	PKPR000009						
01	PKPR000010	4	4	PKPR	N	631	CITY	PK	PKPR	PKPR000010						
01	PKPR000011	4	4	PKPR	N	632	CITY	PK	PKPR	PKPR000011						
01	PKPR000012	4	4	PKPR	N	633	CITY	PK	PKPR	PKPR000012						
01	PKPR000013	4	4	PKPR	N	634	CITY	PK	PKPR	PKPR000013						
01	PKPR000014	4	4	PKPR	N	635	CITY	PK	PKPR	PKPR000014						
01	PKPR000015	4	4	PKPR	N	636	CITY	PK	PKPR	PKPR000015						
01	PKPR000016	4	4	PKPR	N	637	CITY	PK	PKPR	PKPR000016						
01	PKPR000017	4	4	PKPR	N	638	CITY	PK	PKPR	PKPR000017						
01	PKPR000018	4	4	PKPR	N	639	CITY	PK	PKPR	PKPR000018						
01	PKPR000019	4	4	PKPR	N	640	CITY	PK	PKPR	PKPR000019						
01	PKPR000020	4	4	PKPR	N	641	CITY	PK	PKPR	PKPR000020						
01	PKPR000021	4	4	PKPR	N	642	CITY	PK	PKPR	PKPR000021						
01	PKPR000022	4	4	PKPR	N	643	CITY	PK	PKPR	PKPR000022						
01	PKPR000023	4	4	PKPR	N	644	CITY	PK	PKPR	PKPR000023						
01	PKPR000024	4	4	PKPR	N	645	CITY	PK	PKPR	PKPR000024						
01	PKPR000025	4	4	PKPR	N	646	CITY	PK	PKPR	PKPR000025						
01	PKPR000026	4	4	PKPR	N	647	CITY	PK	PKPR	PKPR000026						
01	PKPR000027	4	4	PKPR	N	648	CITY	PK	PKPR	PKPR000027						
01	PKPR000028	4	4	PKPR	N	649	CITY	PK	PKPR	PKPR000028						
01	PKPR000029	4	4	PKPR	N	650	CITY	PK	PKPR	PKPR000029						
01	PKPR000030	4	4	PKPR	N	651	CITY	PK	PKPR	PKPR000030						
01	PKPR000031	4	4	PKPR	N	652	CITY	PK	PKPR	PKPR000031						
01	PKPR000032	4	4	PKPR	N	653	CITY	PK	PKPR	PKPR000032						
01	PKPR000033	4	4	PKPR	N	654	CITY	PK	PKPR	PKPR000033						
01	PKPR000034	4	4	PKPR	N	655	CITY	PK	PKPR	PKPR000034						
01	PKPR000035	4	4	PKPR	N	656	CITY	PK	PKPR	PKPR000035						
01	PKPR000036	4	4	PKAM	N	580	CITY	PK	PKAM	PKPR000036						
01	PKPR000037	4	4	PKAM	N	581	CITY	PK	PKAM	PKPR000037						
01	PKPR000038	4	4	PKAM	N	582	CITY	PK	PKAM	PKPR000038						
01	PKPR000039	4	4	PKAM	N	583	CITY	PK	PKAM	PKPR000039						
01	PKPR000040	4	4	PKPR	N	657	CITY	PK	PKPR	PKPR000040						
01	PKPR000041	4	4	PKPR	N	658	CITY	PK	PKPR	PKPR000041						
01	PKPR000042	4	4	PKPR	N	659	CITY	PK	PKPR	PKPR000042						
01	PKPR000043	4	4	PKPR	N	660	CITY	PK	PKPR	PKPR000043						
01	PKPR000044	4	4	PKPR	N	661	CITY	PK	PKPR	PKPR000044						
01	PKPR000045	4	4	PKPR	N	662	CITY	PK	PKPR	PKPR000045						
01	PKPR000046	4	4	PKPR	N	663	CITY	PK	PKPR	PKPR000046						
01	PKSB	3	3	PK	C	688	CITY	PK	PKSB							
01	PKSB000002	4	4	PKSB	N	689	CITY	PK	PKSB	PKSB000002						
01	PKSB000003	4	4	PKDI	N	608	CITY	PK	PKDI	PKSB000003						
01	PKSB000004	4	4	PKAM	N	584	CITY	PK	PKAM	PKSB000004						
01	PKSB000005	4	4	PKSB	N	690	CITY	PK	PKSB	PKSB000005						
01	PKSB000006	4	4	PKPR	N	664	CITY	PK	PKPR	PKSB000006						
01	PKSB000007	4	4	PKPR	N	665	CITY	PK	PKPR	PKSB000007						
